StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,1_LoopNo,1_ChooseBin,1_ThinkMore,1_ThinkDifferentHigh,1_ThinkDifferentLow,1_ItemConfElicitation_4,1_HistogramElicitation_4,1_HistogramElicitation_5,1_HistogramElicitation_6,1_HistogramElicitation_7,1_HistogramElicitation_8,1_HistogramElicitation_9,1_HistogramElicitation_10,1_HistogramElicitation_11,2_LoopNo,2_ChooseBin,2_ThinkMore,2_ThinkDifferentHigh,2_ThinkDifferentLow,2_ItemConfElicitation_4,2_HistogramElicitation_4,2_HistogramElicitation_5,2_HistogramElicitation_6,2_HistogramElicitation_7,2_HistogramElicitation_8,2_HistogramElicitation_9,2_HistogramElicitation_10,2_HistogramElicitation_11,3_LoopNo,3_ChooseBin,3_ThinkMore,3_ThinkDifferentHigh,3_ThinkDifferentLow,3_ItemConfElicitation_4,3_HistogramElicitation_4,3_HistogramElicitation_5,3_HistogramElicitation_6,3_HistogramElicitation_7,3_HistogramElicitation_8,3_HistogramElicitation_9,3_HistogramElicitation_10,3_HistogramElicitation_11,4_LoopNo,4_ChooseBin,4_ThinkMore,4_ThinkDifferentHigh,4_ThinkDifferentLow,4_ItemConfElicitation_4,4_HistogramElicitation_4,4_HistogramElicitation_5,4_HistogramElicitation_6,4_HistogramElicitation_7,4_HistogramElicitation_8,4_HistogramElicitation_9,4_HistogramElicitation_10,4_HistogramElicitation_11,5_LoopNo,5_ChooseBin,5_ThinkMore,5_ThinkDifferentHigh,5_ThinkDifferentLow,5_ItemConfElicitation_4,5_HistogramElicitation_4,5_HistogramElicitation_5,5_HistogramElicitation_6,5_HistogramElicitation_7,5_HistogramElicitation_8,5_HistogramElicitation_9,5_HistogramElicitation_10,5_HistogramElicitation_11,6_LoopNo,6_ChooseBin,6_ThinkMore,6_ThinkDifferentHigh,6_ThinkDifferentLow,6_ItemConfElicitation_4,6_HistogramElicitation_4,6_HistogramElicitation_5,6_HistogramElicitation_6,6_HistogramElicitation_7,6_HistogramElicitation_8,6_HistogramElicitation_9,6_HistogramElicitation_10,6_HistogramElicitation_11,7_LoopNo,7_ChooseBin,7_ThinkMore,7_ThinkDifferentHigh,7_ThinkDifferentLow,7_ItemConfElicitation_4,7_HistogramElicitation_4,7_HistogramElicitation_5,7_HistogramElicitation_6,7_HistogramElicitation_7,7_HistogramElicitation_8,7_HistogramElicitation_9,7_HistogramElicitation_10,7_HistogramElicitation_11,8_LoopNo,8_ChooseBin,8_ThinkMore,8_ThinkDifferentHigh,8_ThinkDifferentLow,8_ItemConfElicitation_4,8_HistogramElicitation_4,8_HistogramElicitation_5,8_HistogramElicitation_6,8_HistogramElicitation_7,8_HistogramElicitation_8,8_HistogramElicitation_9,8_HistogramElicitation_10,8_HistogramElicitation_11,9_LoopNo,9_ChooseBin,9_ThinkMore,9_ThinkDifferentHigh,9_ThinkDifferentLow,9_ItemConfElicitation_4,9_HistogramElicitation_4,9_HistogramElicitation_5,9_HistogramElicitation_6,9_HistogramElicitation_7,9_HistogramElicitation_8,9_HistogramElicitation_9,9_HistogramElicitation_10,9_HistogramElicitation_11,10_LoopNo,10_ChooseBin,10_ThinkMore,10_ThinkDifferentHigh,10_ThinkDifferentLow,10_ItemConfElicitation_4,10_HistogramElicitation_4,10_HistogramElicitation_5,10_HistogramElicitation_6,10_HistogramElicitation_7,10_HistogramElicitation_8,10_HistogramElicitation_9,10_HistogramElicitation_10,10_HistogramElicitation_11,Comments,Q46,Q61,Q39,Writing,Elicitation
7/19/2023 10:23,7/19/2023 10:24,0,21,88,0,7/19/2023 11:24,R_2WSvWaygO70dNmx,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkMore,Histogram
7/19/2023 10:23,7/19/2023 10:25,8,21,121,0,7/19/2023 11:25,R_2Sw9b0WngSdsGun,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkMore,ItemConfidence
7/19/2023 10:23,7/19/2023 10:25,0,21,161,0,7/19/2023 11:25,R_33lMBxKBq0zsNuh,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkMore,Histogram
7/19/2023 10:23,7/19/2023 10:26,8,21,177,0,7/19/2023 11:26,R_3dFIIkXZUYN6Lvh,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkMore,ItemConfidence
7/19/2023 10:22,7/19/2023 10:26,8,21,203,0,7/19/2023 11:26,R_24pUIPqZlrSLwEi,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkDifferent,Histogram
7/19/2023 10:22,7/19/2023 10:26,8,21,239,0,7/19/2023 11:26,R_2xSqyaEb7gROiVx,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkDifferent,ItemConfidence
7/19/2023 10:27,7/19/2023 11:27,0,100,3607,1,7/19/2023 11:27,R_2R53mx4kh23BNfA,anonymous,EN,,,,,,,,,,,,,,,Stock 3 of 5:,4,,The bin the stocks will land in is C. There is a general increase in the stock price despite some  decreases here and there. but generally  when looking at the graph the stocks move up a bin every eight weeks on average and this makes me believe this stock is going to be in C at the end of tenth week. ,The bin the stock will land in is E. There might be a significant decrease seen in some weeks that can cause the stock to go down. The spikes observed could decrease. the price of the stock on the last dot was lower than the previous week which could indicate that the stock can continue to fall for the next ten weeks to end up in bin E. ,53,,,,,,,,,Stock 1 of 5:,6,,"The bin above the one I picked is E. Looking and the regression of the line, the dot will fall into. It seems with every bin there seems to be increase and a dot goes higher up before it enters another lower bin. Since the current week stocks dropped to almost bin F, the coming week might be higher and land in E again. ",The stock will land in bin G. A major drop in stocks such as the 8th week may result since the stock doesn't look like it is picking up that much. Since there is a negative slope of the stock. This means that the stock isn't picking up on value and may keep decreasing at an accelerated rate ending in bin G at the end of the week. ,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stock 5 of 5:,5,,The stock will end in bin D. the stock seemed to have been having a consistent price range but however decreased on the last week seen. The decrease seen in the last week shown might have been a once off decrease and the stock will pick up its price and end in D. The stock had a a pretty consistent price. ,The stock will end in bin F. the sudden decrease seen in the last week of the stock might suggest that the stock is going to keep decreasing at an accelerated rate and not stay as consistent as it was in the previous week. This suggests that it can get lower and lower and end up in bin F at the tenth week. ,49,,,,,,,,,Stock 2 of 5:,3,,"The stocks would fall into bin B. When looking at the stocks, each for week there is generally an increase of price observed. So after ten weeks of subsequent increase at each forth week the stock price will be in bin c most likely. the stock  is generally picking up in price as the weeks go. ",The stocks would fall into bin D. The stocks decrease generally every three weeks and seem to peak at the forth week. The peaks seen in the forth week seem to be decreasing in their amplitude. this means that the other weeks might fall significantly and the forth weeks might not be able to bring the stocks up and hence making the stock land in bin D.,62,,,,,,,,,,,,,,,,,,,,,,,Stock 4 of 5:,4,,"The stock will fall into bin C. Looking at the stock price from the previous weeks shown above, there doesn't seem to be a pattern except for random price spikes. The stock  might experience a price spike in the tenth week and cause the stock price to land in bin C. ",The stock will fall into bin E. The stock price seems to be gradually decreasing in value  with after roughly ten weeks so the next ten weeks the stock might decrease significantly and end up in bin E. the stock might continue to decrease judging by how the previous weeks look like. ,92,,,,,,,,,,,1,5f355b5011c1634ee64c36ac,ThinkDifferent,ItemConfidence
7/19/2023 10:23,7/19/2023 10:28,0,21,286,0,7/19/2023 11:28,R_2cqP8xzU6fgxcmQ,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkMore,ItemConfidence
7/19/2023 10:29,7/19/2023 10:31,0,58,91,0,7/19/2023 11:31,R_2fvB4WaupaM7EF2,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stock 1 of 5:,5,"you can see that it goes back to that base line before and after, i assume that this is a base minimum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkMore,Histogram
7/19/2023 10:23,7/19/2023 10:31,0,74,532,0,7/19/2023 11:31,R_2YWGSp5W22ps8T7,anonymous,EN,,,,,,,,,,,,,,,Stock 3 of 5:,3,,The stock is only going up and is increasing so quickly it should easily reach bin B,The stock has been outperforming the market which is a trend that cannot continue forever and the stock is due a dip in value,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stock 2 of 5:,4,,The stock has seen falls recently but is now firmly back on the upswing and should reach bin C,The stock has proven to be very volatile and is due a dip and will go down to bin E,50,,,,,,,,,,,,,,,,,,,,,,,Stock 1 of 5:,6,,The stock seems to be holding steady at bin E so it seems likely that this trend will continue in the next few weeks,The stock is slowly declining in value. This will likely continue going forward and will fall into bin G,70,,,,,,,,,,,,,,,,,,,,,,,Stock 4 of 5:,4,,The stock price is on the way up so should reach bin C in a few weeks ,The stock price is very up and down so is likely to be due a dip taking it down to bin E,33,,,,,,,,,Stock 5 of 5:,4,,The stock has been fairly steady but is likely on the way up and should reach bin C,The stock is trending downward and is most likely to drop down in value to bin E,66,,,,,,,,,,,,,ThinkDifferent,ItemConfidence
7/19/2023 10:23,7/19/2023 10:32,0,21,553,0,7/19/2023 11:32,R_1g5xnKKGb9KztZy,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stock 1 of 5:,4,,"While the price recently dipped into the 'E' zone, it showed a quick rebound into the 'D' zone where it has been comfortably hovering for some time. Prior to that, the stock had strong and steady positive growth tracking before finally settling in to the low-to-mid 120s range. Therefore, I have a reasonable degree of confidence that this price support will continue.","We are seeing the clear formation of the classic head-and-shoulders price history developing here. What follows next should be a move into the 'E' zone where it may continue to rest or even dip below that falling down into the 'F' range. With this in mind, I feel that this stock will continue to exhibit these technical characteristics and the price will decline.",65,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkDifferent,ItemConfidence
7/19/2023 10:23,7/19/2023 10:32,8,21,577,0,7/19/2023 11:32,R_SDBkGQWwcmCQU6J,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkDifferent,Histogram
7/19/2023 10:26,7/19/2023 11:34,0,100,4081,1,7/19/2023 11:34,R_2aLb9tMun0axc4H,anonymous,EN,Stock 3 of 5:,3,,Stock prices should increase slightly and normalize at B level,Stock prices should bounce back slightly and then stay in range D,,11,18,26,21,12,8,4,0,,,,,,,,,,,,,,,Stock 1 of 5:,5,,"I think that after such a decline, the value of the stock price should bounce back up, so it is very likely that the price will be in the D bin.","Here you can see a downward trend in share prices, so the price should fall to the value from bin G.",,2,5,9,14,32,20,14,4,,,,,,,,,,,,,,,Stock 4 of 5:,4,,"Here you can see a progressive increase in share prices, which should soar to price level C",The price level should stabilize and remain at the level of the E range,,7,12,16,27,17,11,6,4,Stock 2 of 5:,4,,"There is an upward trend in stock prices after a longer period, the price should rise to the C range","The price should normalize or fall slightly, so it is very possible that it will be in the E range.",,7,9,14,33,13,10,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stock 5 of 5:,5,,The share price should stabilize over time and stay at c price level D,The price of the stock should follow a downward trend and should ultimately be at F,,6,11,15,23,17,14,10,4,,,3,5c56059aa469aa0001660cb6,ThinkDifferent,Histogram
7/19/2023 10:23,7/19/2023 10:37,0,21,827,0,7/19/2023 11:37,R_3Rr3kiop7sJikLy,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stock 3 of 5:,7,,"The downwards trend points toward the stock only going down. Hence it's most probable that it'll end up in ""bin F""","The downwards trend points toward the stock only going down. Hence it's most probable that it'll end up in ""bin H""",,0,0,0,0,0,17,38,45,,,,,,,,,,,,,,,Stock 2 of 5:,7,,"The trend shows a constant growth followed by a decrease which makes it probable that people will continue to sell making it fall to ""bin F""","The trend shows a constant growth followed by a decrease which makes it probable that people will continue to sell making it fall to ""bin H""",,0,0,0,3,26,43,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stock 1 of 5:,7,,"The trend shows a constant growth in the represented period, which makes it probable that after a short period of continued growth, it will probably follow a period of people selling their stocks while in the green, making it fall to ""bin F""","The trend shows a constant growth in the represented period, which makes it probable that after a short period of continued growth, it will probably follow a period of people selling their stocks while in the green, making it fall to ""bin H""",,2,4,3,3,32,40,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkDifferent,Histogram
7/19/2023 10:23,7/19/2023 10:41,0,74,1115,0,7/19/2023 11:41,R_1QMd0wO1lceiE9Y,anonymous,EN,Stock 5 of 5:,1,"I think it will land in the A bin, as there is not a huge varation between the prices at the end of each week, so after 10 weeks slowly the price could land in the A bin. The prices are going in an increasing trend, so it will likely continue to increase. ",,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stock 3 of 5:,6,"The stock prices show little variation, all the dots mostly stay within the the bin for a long time. So at 10 weeks i dont think there will be a huge drop, and it will probably be at the start of the F bin. ",,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stock 2 of 5:,8,"I think it will land in the H bin, as the stock prices first they started to increase and decrease in alternating pattern. Then the stock prices took a significant hit and decreased D to E, and therefore it is likely that the trend will continue and take a further decrease. ",,,50,,,,,,,,,Stock 4 of 5:,3,"the trend with this stock is that it is increasing, mostly. So i based my decision on the likely bin the price will land on, based on the trend that it is going towards the top instead of down. So the price will likely increase and land in the C box. ",,,63,,,,,,,,,Stock 1 of 5:,6,"I think it will be F, as the trend is a downward pattern, it started first with a rise and then at around 120 price it started to decline, and it will continue to do so. ",,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkMore,ItemConfidence
7/19/2023 10:23,7/19/2023 10:46,0,21,1397,0,7/19/2023 11:46,R_1etun8h8VNUUAnJ,anonymous,EN,,,,,,,,,,,,,,,Stock 1 of 5:,1,It looks as if the stocks will fall only to rise and then fall and then ultimately rise again for good within the next ten weeks until it reaches bin A as it has increased from 95 to 135 at a steady rate already.,,,,60,0,10,5,10,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinkMore,Histogram
